"","userIDs","implementation","Line_ID","ChatGroup","content","group_id","RoleName","roomName","m_experimental_testing","m_making_design_choices","m_asking_questions","j_customer_consultants_requests","j_performance_parameters_requirements","j_communication","OutcomeScore","wordCount"
"173","5","a",173,"PRNLT","ok so not biological",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,4
"174","8","a",174,"PRNLT","I think we should keep CNT, PRNLT, and Dry-Jet, and vary the between steric, negative charge, and hydrophilic",2,"Player","Team designs batch using 1 material",1,1,0,0,0,0,4,18
"175","5","a",175,"PRNLT","we could also mix up the percents inside of the range we decided on",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,14
"176","8","a",176,"PRNLT","yes we do need 5.",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"177","4","a",177,"PRNLT","i think keeping the CNT at 10% is best because it has the best flux and a decent reliability then",2,"Player","Team designs batch using 1 material",0,0,0,0,1,0,4,20
"178","7","a",178,"PRNLT","i agree",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,2
"179","8","a",179,"PRNLT","We need to have variation somewhere to get 5 prototypes",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"180","8","a",180,"PRNLT","so what else should change>",2,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,5
"181","2","a",181,"PRNLT","I think that it should stay at 10% as well",2,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,10
"182","3","a",182,"PRNLT","so 3 surfacant",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,3
"183","5","a",183,"PRNLT","my proto 2 could work for one of them",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,9
"184","8","a",184,"PRNLT","ill start making the batch",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"185","4","a",185,"PRNLT","we could vary the manufacturing processes used",2,"Player","Team designs batch using 1 material",1,0,0,0,0,0,4,7
"186","5","a",186,"PRNLT","the other processes become expensive i believe",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,7
"187","7","a",187,"PRNLT","dry- jet was cheapest",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"188","7","a",188,"PRNLT","$70/ unit",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,2
"189","8","a",189,"PRNLT","I have Tyler 4, Rachel 2 Royce 3 so far",2,"Player","Team designs batch using 1 material",0,0,0,0,0,1,4,10
"190","5","a",190,"PRNLT","also royces matrix III",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,4
"191","3","a",191,"PRNLT","try this with 2 surfacant?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,5
"192","7","a",192,"PRNLT","probably the best process to use but we could test others like vapor deposition because had 75% performance for 7 hours",2,"Player","Team designs batch using 1 material",0,0,0,0,1,0,5,21
"193","5","a",193,"PRNLT","tylers 3 and 4th prototypes fit",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,6
"194","8","a",194,"PRNLT","I have tyler 4, rachel 2, and royce 3",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,9
"195","8","a",195,"PRNLT","those are all dry-jet, 10%CNT, and have the three different surfactants",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,11
"196","7","a",196,"PRNLT","those 3 are good to start",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"197","5","a",197,"PRNLT","Someone could make  a new device that would fit our specifications",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,11
"198","8","a",198,"PRNLT","Maybe we should do 2 of phase inversion",2,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,8
"199","8","a",199,"PRNLT","because cost is only $20 more",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"200","2","a",200,"PRNLT","I honestly find phase inversion pointless it is more expenisive and has a higher blood cell reactivity. And it is not as reliable.",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,23
"201","8","a",201,"PRNLT","higher flux",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"202","5","a",202,"PRNLT","there i made another one called proto 6",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,8
"203","7","a",203,"PRNLT","1 ng/ml is not worth the $10 cost increase",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,9
"204","4","a",204,"PRNLT","what about the Vapor one",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"205","4","a",205,"PRNLT","it has a very high reliability and is only 20$more",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"206","7","a",206,"PRNLT","vapor had much higher performance, 7 hours. worth testing",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,9
"207","2","a",207,"PRNLT","I like vapor",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,3
"208","4","a",208,"PRNLT","and it has the lowest blood cell reactivty",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,8
"209","5","a",209,"PRNLT","proto 6 will be cheaper because of less CNT but it will still be as affective if you look at the graph",2,"Player","Team designs batch using 1 material",0,0,0,0,1,0,2,22
"210","4","a",210,"PRNLT","@Brandon B. you vape bro?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,5
"211","7","a",211,"PRNLT","lol",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,1
"212","2","a",212,"PRNLT","haha",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"213","5","a",213,"PRNLT","Someone else make another one that works",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,7
"214","2","a",214,"PRNLT","Rachel I really do like the CNT at 10%",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,9
"215","8","a",215,"PRNLT","lets vote, if you want to change CNT % , Enter 1. if you want change process enter 2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,19
"216","5","a",216,"PRNLT","1",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,1
"217","2","a",217,"PRNLT","2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"218","7","a",218,"PRNLT","2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,1
"219","5","a",219,"PRNLT","theres literally no point in changing the process",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,8
"220","4","a",220,"PRNLT","so we have proto 6 tyler 4 rachel 2 and royce3?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,11
"221","8","a",221,"PRNLT","1",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"222","3","a",222,"PRNLT","2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"223","2","a",223,"PRNLT","Rachel can you explain?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,4
"224","4","a",224,"PRNLT","2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"225","8","a",225,"PRNLT","ok well it looks like it is process, rachel you should explain",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,12
"226","5","a",226,"PRNLT","Dry jet is the most effective for your money and is also the cheapest WIN WIN",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,16
"227","4","a",227,"PRNLT","but we need different options and vapor offeres better reliability",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"228","5","a",228,"PRNLT","how do you know its more reliable?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,2,7
"229","2","a",229,"PRNLT","Although this is true we need 5 prototypes. We already have 3 with that. And we all agreed that 10% would give us the best result.",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,26
"230","7","a",230,"PRNLT","i think vapor is worth the extra cost for much better reliability",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,12
"231","7","a",231,"PRNLT","worth testing at least",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"232","2","a",232,"PRNLT","It is more reliable because Vapor reaches 75% effectivness at 7 hours while dry jet reaches it at 5 hours",2,"Player","Team designs batch using 1 material",0,0,0,0,1,0,4,20
"233","5","a",233,"PRNLT","ok",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,1
"234","8","a",234,"PRNLT","so two with vapor, and different surfactants?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,7
"235","5","a",235,"PRNLT","is someone going to design that or is there one made with those specifics?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,2,14
"236","7","a",236,"PRNLT","negative charge and hydrophilic? since we determined those last discussion?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,5,10
"237","2","a",237,"PRNLT","If we still have 2 prototypes left, why dont we do one with changing CNT% and one changing process",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,19
"238","5","a",238,"PRNLT","do negative and hydrophillic",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,4
"239","4","a",239,"PRNLT","my first one has what we are looking for with hydrophilic",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,11
"240","5","a",240,"PRNLT","sounds good Brandon",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,3
"241","7","a",241,"PRNLT","changing CNT% isnt a bad idea either",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,7
"242","7","a",242,"PRNLT","for one of the 2",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,5
"243","8","a",243,"PRNLT","WE need two that change a similiar thing, so we can compare the two",2,"Player","Team designs batch using 1 material",1,0,0,0,0,0,4,14
"244","2","a",244,"PRNLT","That is a good point.",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"245","3","a",245,"PRNLT","can we vote for change which part?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,7
"246","8","a",246,"PRNLT","we already did. it was 4-2 in favor of process",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"247","2","a",247,"PRNLT","Then I say we change process",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"248","2","a",248,"PRNLT","using negative and hydrophillic",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"249","5","a",249,"PRNLT","yes",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,1
"250","7","a",250,"PRNLT","^^ bump",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,2
"251","8","a",251,"PRNLT","Ill make the negative, can someone make hydro?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,8
"252","4","a",252,"PRNLT","my first one is hydro",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"253","5","a",253,"PRNLT","use Jacks",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,2,2
"254","2","a",254,"PRNLT","who is creating the batch?",2,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,5
"255","8","a",255,"PRNLT","I did, its called final batch",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"256","2","a",256,"PRNLT","Thank you Chester!",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,3
"257","8","a",257,"PRNLT","ok its good to go",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"258","7","a",258,"PRNLT","GG guys",2,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,2
"259","1","a",259,"PRNLT","When I received lab results in my internship, I had to analyze them and write up my findings. I remember this being difficult the first couple times, so I posted one of my old lab write-ups in the shared space for reference. Just remember, your own analysis should include all important information, but be concise and well-organized. Alex will want to be able to find the key points of your analysis quickly.",2,"Mentor","Individual analysis of first batch",0,1,0,0,0,1,4,72
"260","5","a",260,"PRNLT","i dont see the results from the lab",2,"Player","Individual analysis of first batch",0,0,0,0,0,0,2,8
"261","2","a",261,"PRNLT","I do not see the results either!",2,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,7
"262","2","a",262,"PRNLT","I believe the resultes are available now. Simply go to FEEDS tool and then scroll down to batches. Then click on ""view Results"" on the final batch",2,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,27
"263","6","a",263,"PRNLT","When are we starting this meeting",2,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,2,6
"264","2","a",264,"PRNLT","When ever maria starts facilitating",2,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,5
